HS2021050502032021050620220104GI
D202105061701245849   Last of the Summer Wine (19)                                                                        Last of the Summer Wine                                                                             93049    01. The Love Mobile                                                                                 The Love Mobile                                                                                     326007   03858  500023199Comedy                                                                                              003000160441350Last of the Summer Wine                                                                             
D202105061740229791   Hi-de-Hi! (6)                                                                                       Hi-de-Hi!                                                                                           22445    01. Together Again (22445)                                                                          Together Again                                                                                      325792   03932  500023199Comedy                                                                                              002742160441429Hi-de-Hi!                                                                                           
D202105061819230152   The Good Life (4)                                                                                   The Good Life                                                                                       31284    05. Suit Yourself                                                                                   Suit Yourself                                                                                       325723   04021  500023199Comedy                                                                                              002939164626588The Good Life                                                                                       
D202105061859229162   Only Fools & Horses (1)                                                                             Only Fools and Horses                                                                               5774     04. The Second Time Around                                                                          The Second Time Around                                                                              328075   03920  500023199Comedy                                                                                              003020160441618Only Fools & Horses                                                                                 
D202105061939229190   Dad's Army (3)                                                                                      Dad's Army                                                                                          5993     02. Battle School                                                                                   Battle School                                                                                       325413   04025  500023199Comedy                                                                                              002920160468143Dad's Army                                                                                          
D202105062019229190   Dad's Army (3)                                                                                      Dad's Army                                                                                          5994     03. The Lion Has Phones                                                                             The Lion Has Phones                                                                                 325413   04117  500023199Comedy                                                                                              002940160467926Dad's Army                                                                                          
D202105062101230207   The Fast Show (3)                                                                                   The Fast Show                                                                                       29842    07                                                                                                  Which Was Nice                                                                                      325570   03904  500023199Comedy                                                                                              002904162134455The Fast Show                                                                                       
D202105062140286473   Mrs Brown's Boys (3)                                                                                Mrs Brown's Boys                                                                                    165482   04: Mammy's Valentine                                                                               Mammy's Valentine                                                                                   330122   04001  500023199Comedy                                                                                              002903163318504Mrs Brown's Boys                                                                                    
D202105062220286473   Mrs Brown's Boys (3)                                                                                Mrs Brown's Boys                                                                                    165483   05: Mammy?                                                                                          Mammy?                                                                                              330122   03942  500023199Comedy                                                                                              002815163318468Mrs Brown's Boys                                                                                    
D202105062259297254   Absolutely Fabulous (1)                                                                             Absolutely Fabulous                                                                                 175616   -5 Magazine                                                                                         Magazine                                                                                            325034   04007  500023199Comedy                                                                                              002958166452906Absolutely Fabulous                                                                                 
D202105062339254115   Peep Show (2)                                                                                       Peep Show                                                                                           113342   03. Local Zero                                                                                      Local Zero                                                                                          327387   03643  500023199Comedy                                                                                              002400162934461Peep Show                                                                                           
D202105062416583060   Inside No. 9 (4)                                                                                    Inside No 9                                                                                         583064   04. To Have and to Hold                                                                             To Have and to Hold                                                                                 330088   04031  500023199Comedy                                                                                              002905166587557Inside No. 9                                                                                        
D202105062457286473   Mrs Brown's Boys (3)                                                                                Mrs Brown's Boys                                                                                    165483   05: Mammy?                                                                                          Mammy?                                                                                              330122   03931  500023199Comedy                                                                                              002815166586978Mrs Brown's Boys                                                                                    
D202105062536254115   Peep Show (2)                                                                                       Peep Show                                                                                           113342   03. Local Zero                                                                                      Local Zero                                                                                          327387   03315  500023199Comedy                                                                                              002400163372626Peep Show                                                                                           
D202105062622297254   Absolutely Fabulous (1)                                                                             Absolutely Fabulous                                                                                 175616   -5 Magazine                                                                                         Magazine                                                                                            325034   03224  500023199Comedy                                                                                              002958166452933Absolutely Fabulous                                                                                 
D202105062654230207   The Fast Show (3)                                                                                   The Fast Show                                                                                       29842    07                                                                                                  Which Was Nice                                                                                      325570   03129  500023199Comedy                                                                                              002904163372811The Fast Show                                                                                       
D202105062726583060   Inside No. 9 (4)                                                                                    Inside No 9                                                                                         583064   04. To Have and to Hold                                                                             To Have and to Hold                                                                                 330088   03047  500023199Comedy                                                                                              002905168235843Inside No. 9                                                                                        
D202105062757310083   We Have Been Watching Shorts                                                                        We Have Been Watching Shorts                                                                        191014   05, Porridge                                                                                        Porridge                                                                                            330459   00251  500023213Filler                                                                                              000143170973706We Have Been Watching                                                                               
D202105070701310083   We Have Been Watching Shorts                                                                        We Have Been Watching Shorts                                                                        191014   05, Porridge                                                                                        Porridge                                                                                            330459   00223  500023213Filler                                                                                              000143170497709We Have Been Watching                                                                               
D202105070715229129   2.4 Children (5)                                                                                    2Point4 Children                                                                                    3768     06. The Truth Is Out There                                                                          The Truth Is Out There                                                                              325007   03059  500023199Comedy                                                                                              0028431666552222.4 Children                                                                                        
D202105070746229219   Ever Decreasing Circles (4)                                                                         Ever Decreasing Circles                                                                             6933     05. The Footpath                                                                                    The Footpath                                                                                        325541   03430  500023199Comedy                                                                                              002818160435856Ever Decreasing Circles                                                                             
D202105070821229791   Hi-de-Hi! (6)                                                                                       Hi-de-Hi!                                                                                           22446    02. Ted at the Helm                                                                                 Ted at the Helm                                                                                     325792   03919  500023199Comedy                                                                                              002817160435888Hi-de-Hi!                                                                                           
D202105070900229162   Only Fools & Horses (1)                                                                             Only Fools and Horses                                                                               5775     05. Slow Bus to Chingford                                                                           Slow Bus to Chingford                                                                               328075   03953  500023199Comedy                                                                                              003001160435857Only Fools & Horses                                                                                 
D202105070940245849   Last of the Summer Wine (19)                                                                        Last of the Summer Wine                                                                             93050    02. A Clean Sweep                                                                                   A Clean Sweep                                                                                       326007   04046  500023199Comedy                                                                                              003000160435946Last of the Summer Wine                                                                             
D202105071021245849   Last of the Summer Wine (19)                                                                        Last of the Summer Wine                                                                             93055    03. The Mysterious C.W. Northrop                                                                    The Mysterious CW Northrop                                                                          326007   04023  500023199Comedy                                                                                              003000160435947Last of the Summer Wine                                                                             
D202105071101229150   Keeping Up Appearances (4)                                                                          Keeping Up Appearances                                                                              5214     05. Looking at Properties                                                                           Looking at Properties                                                                               328969   03822  500023199Comedy                                                                                              002812154689391Keeping Up Appearances                                                                              
D202105071139230152   The Good Life (4)                                                                                   The Good Life                                                                                       31285    06. Sweet and Sour Charity                                                                          Sweet and Sour Charity                                                                              325723   03930  500023199Comedy                                                                                              002850160435967The Good Life                                                                                       
D202105071219229162   Only Fools & Horses (1)                                                                             Only Fools and Horses                                                                               5775     05. Slow Bus to Chingford                                                                           Slow Bus to Chingford                                                                               328075   04135  500023199Comedy                                                                                              003001160441173Only Fools & Horses                                                                                 
D202105071300229791   Hi-de-Hi! (6)                                                                                       Hi-de-Hi!                                                                                           22446    02. Ted at the Helm                                                                                 Ted at the Helm                                                                                     325792   03827  500023199Comedy                                                                                              002817160441281Hi-de-Hi!                                                                                           
D202105071339229219   Ever Decreasing Circles (4)                                                                         Ever Decreasing Circles                                                                             6933     05. The Footpath                                                                                    The Footpath                                                                                        325541   03958  500023199Comedy                                                                                              002818162284965Ever Decreasing Circles                                                                             
D202105071419229190   Dad's Army (3)                                                                                      Dad's Army                                                                                          5994     03. The Lion Has Phones                                                                             The Lion Has Phones                                                                                 325413   04122  500023199Comedy                                                                                              002940162284329Dad's Army                                                                                          
D202105071500229150   Keeping Up Appearances (4)                                                                          Keeping Up Appearances                                                                              5214     05. Looking at Properties                                                                           Looking at Properties                                                                               328969   03822  500023199Comedy                                                                                              002812160441395Keeping Up Appearances                                                                              
D202105071539230152   The Good Life (4)                                                                                   The Good Life                                                                                       31285    06. Sweet and Sour Charity                                                                          Sweet and Sour Charity                                                                              325723   04030  500023199Comedy                                                                                              002850162284807The Good Life                                                                                       
D202105071619245849   Last of the Summer Wine (19)                                                                        Last of the Summer Wine                                                                             93050    02. A Clean Sweep                                                                                   A Clean Sweep                                                                                       326007   04048  500023199Comedy                                                                                              003000160441343Last of the Summer Wine                                                                             
D202105071700245849   Last of the Summer Wine (19)                                                                        Last of the Summer Wine                                                                             93055    03. The Mysterious C.W. Northrop                                                                    The Mysterious CW Northrop                                                                          326007   03931  500023199Comedy                                                                                              003000160441335Last of the Summer Wine                                                                             
D202105071739229791   Hi-de-Hi! (6)                                                                                       Hi-de-Hi!                                                                                           22446    02. Ted at the Helm                                                                                 Ted at the Helm                                                                                     325792   04007  500023199Comedy                                                                                              002817160441427Hi-de-Hi!                                                                                           
D202105071820230152   The Good Life (4)                                                                                   The Good Life                                                                                       31285    06. Sweet and Sour Charity                                                                          Sweet and Sour Charity                                                                              325723   03942  500023199Comedy                                                                                              002850164626744The Good Life                                                                                       
D202105071859229162   Only Fools & Horses (1)                                                                             Only Fools and Horses                                                                               5775     05. Slow Bus to Chingford                                                                           Slow Bus to Chingford                                                                               328075   03928  500023199Comedy                                                                                              003001160441641Only Fools & Horses                                                                                 
D202105071939229190   Dad's Army (3)                                                                                      Dad's Army                                                                                          5994     03. The Lion Has Phones                                                                             The Lion Has Phones                                                                                 325413   04055  500023199Comedy                                                                                              002940160468144Dad's Army                                                                                          
D202105072020231124   Only Fools & Horses (5)                                                                             Only Fools and Horses                                                                               48018    01. From Prussia with Love                                                                          From Prussia with Love                                                                              328075   04106  500023199Comedy                                                                                              003007164130106Only Fools & Horses                                                                                 
D202105072101230207   The Fast Show (3)                                                                                   The Fast Show                                                                                       29841    08                                                                                                  White Water Rafting                                                                                 325570   03926  500023199Comedy                                                                                              002946162134456The Fast Show                                                                                       
D202105072140286473   Mrs Brown's Boys (3)                                                                                Mrs Brown's Boys                                                                                    165483   05: Mammy?                                                                                          Mammy?                                                                                              330122   03833  500023199Comedy                                                                                              002815163318504Mrs Brown's Boys                                                                                    
D202105072219286473   Mrs Brown's Boys (3)                                                                                Mrs Brown's Boys                                                                                    165484   06: Mammy Swings!                                                                                   Mammy Swings                                                                                        330122   04002  500023199Comedy                                                                                              002905163318513Mrs Brown's Boys                                                                                    
D202105072259297254   Absolutely Fabulous (1)                                                                             Absolutely Fabulous                                                                                 175615   -6 Birthday                                                                                         Birthday                                                                                            325034   04001  500023199Comedy                                                                                              003002166452924Absolutely Fabulous                                                                                 
D202105072339254115   Peep Show (2)                                                                                       Peep Show                                                                                           113343   04. University Challenge                                                                            University Challenge                                                                                327387   03723  500023199Comedy                                                                                              002400162934462Peep Show                                                                                           
D202105072416583060   Inside No. 9 (4)                                                                                    Inside No 9                                                                                         583065   06. Tempting Fate                                                                                   Tempting Fate                                                                                       330088   04056  500023199Comedy                                                                                              002930163309299Inside No. 9                                                                                        
D202105072457286473   Mrs Brown's Boys (3)                                                                                Mrs Brown's Boys                                                                                    165484   06: Mammy Swings!                                                                                   Mammy Swings                                                                                        330122   03901  500023199Comedy                                                                                              002905166586978Mrs Brown's Boys                                                                                    
D202105072536254115   Peep Show (2)                                                                                       Peep Show                                                                                           113343   04. University Challenge                                                                            University Challenge                                                                                327387   03317  500023199Comedy                                                                                              002400163372581Peep Show                                                                                           
D202105072622297254   Absolutely Fabulous (1)                                                                             Absolutely Fabulous                                                                                 175615   -6 Birthday                                                                                         Birthday                                                                                            325034   03254  500023199Comedy                                                                                              003002166452942Absolutely Fabulous                                                                                 
D202105072655230207   The Fast Show (3)                                                                                   The Fast Show                                                                                       29841    08                                                                                                  White Water Rafting                                                                                 325570   03235  500023199Comedy                                                                                              002946163372813The Fast Show                                                                                       
D202105072727583060   Inside No. 9 (4)                                                                                    Inside No 9                                                                                         583065   06. Tempting Fate                                                                                   Tempting Fate                                                                                       330088   03205  500023199Comedy                                                                                              002930167251897Inside No. 9                                                                                        
D202105080701567437   Telly Addicts (2)                                                                                   Telly Addicts                                                                                       567440   03, Murder On The Blackpool Express                                                                 Murder On The Blackpool Express                                                                     561189   00550  500023213Filler                                                                                              000500167350392Telly Addict                                                                                        
D202105080706567437   Telly Addicts (2)                                                                                   Telly Addicts                                                                                       567438   01, dinnerladies                                                                                    dinnerladies                                                                                        561189   00551  500023213Filler                                                                                              000501167350437Telly Addict                                                                                        
D202105080712561190   Telly Addicts (1)                                                                                   Telly Addict                                                                                        561191   01, The Rebel                                                                                       The Rebel                                                                                           561189   00450  500023213Filler                                                                                              000410169935212Telly Addict                                                                                        
